created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue May 07 08:09:36 +0000 2024,1787756655582859479,Bisa jadi timnas sengaja mengalah sbb kalau juara males berurusan sama bea cukai soal tropi,0,0,0,0,in,230059397,1787756655582859479,wisanggeni_11,https://twitter.com/wisanggeni_11/status/1787756655582859479
Tue May 07 08:06:34 +0000 2024,1787755894845112713,"@denyspam @Belok_dong Halo, silahkan diinfokan No resinya agar kami bisa lakukan pengecekkan",0,0,0,0,in,2814445920,1787431104242475170,bravobeacukai,https://twitter.com/bravobeacukai/status/1787755894845112713
Tue May 07 08:06:01 +0000 2024,1787755755975963003,"@adit_xumis Dit, nitip awug!. Bea cukai na murah da.",0,0,0,0,in,78905447,1787729670559109309,andryrudal,https://twitter.com/andryrudal/status/1787755755975963003
Tue May 07 08:04:28 +0000 2024,1787755364789985344,@VIVAcoid Bayar pajak di bea cukai ga tuh?...,0,0,0,0,in,713854556900163584,1787529333512491378,tonokun69,https://twitter.com/tonokun69/status/1787755364789985344
Tue May 07 08:03:47 +0000 2024,1787755194136334524,"Bea Cukai Semarang menyelenggarakan Bimbingan Mental pada Senin, 29 April 2024. Kegiatan yang dilaksanakan di aula lantai 4 Bea Cukai Semarang ini diikuti oleh seluruh pegawai. https://t.co/37W64mtNUt",0,0,0,0,in,3270467820,1787755194136334524,BeacukaiSmg,https://twitter.com/BeacukaiSmg/status/1787755194136334524
Tue May 07 08:03:22 +0000 2024,1787755088129462450,🚩PENGGELEDAHAN 2 PEMILIK TOKO EMAS TERKAIT KASUS KORUPSI IMPOR EMAS  Yang menarik dalam hal ini dugaan rasuah pada pengelolaan kegiatan usaha komoditi emas dilakukan tahun 2010 sampai dengan 2022.  Lantas apa hubungannya dengan BEA CUKAI dan PT Antam?  Hal inilah yang sedang… https://t.co/tUgLdNwvzC,0,6,24,51,in,975389335775199232,1787755088129462450,_riverheaven,https://twitter.com/_riverheaven/status/1787755088129462450
Tue May 07 08:03:21 +0000 2024,1787755084388139423,"KPK telah melimpahkan surat dakwaan dan berkas perkara mantan Kepala Bea Cukai Eko Darmanto ke PN Surabaya, Jawa Timur. Ia akan didakwa menerima gratifikasi dan melakukan pencucian uang senilai Rp37,7 miliar.  Sumber: idntimes #MGTRADIO #MGTNews https://t.co/POOsmavufB",0,0,0,1,in,1413062756350132233,1787755084388139423,1011mgtradio,https://twitter.com/1011mgtradio/status/1787755084388139423
Tue May 07 08:01:23 +0000 2024,1787754588730503510,"Halo Sahabat Mido!   Tim Inteldakim Kantor Imigrasi Nunukan melakukan koordinasi dengan tni AL, Bea cukai dan kejaksaan terkait 2 deteni yang statusnya akan dinaikan menjadi tersangka dugaan tindak pidana keimigrasian pasal 113 uu no.6 tahun 2011 tentang keimigrasian. https://t.co/zlvQwkV6qR",0,0,0,0,in,970847597513420800,1787754588730503510,Imigrasinunukan,https://twitter.com/Imigrasinunukan/status/1787754588730503510
Tue May 07 08:00:01 +0000 2024,1787754245568999595,"Bea Cukai gelar sosialisasi kepada Satuan Polisi Pamong Praja (Satpol PP) dan masyarakat di beberapa daerah di Yogyakarta.  Sosialisasi masing-masing digelar di Kota Yogyakarta, Kabupaten Gunungkidul dan Kulon Progo.  https://t.co/JqOpMdkvBw https://t.co/pkWfsQatjr",1,41,4,20,in,2940183750,1787754245568999595,beacukaiRI,https://twitter.com/beacukaiRI/status/1787754245568999595
Tue May 07 07:57:55 +0000 2024,1787753717862916541,"@PartaiSocmed Maaf mas bro, bisa bahasa Hongkong kah ??? Itu coba diliat lagi list itemnya apa....  Duuh segininya yg mau belain bea cukai 🤣🤣🤣🤣",0,1,0,1,in,1127842213461839872,1787360223155597321,Nyi_Maheswari,https://twitter.com/Nyi_Maheswari/status/1787753717862916541
Tue May 07 07:57:06 +0000 2024,1787753512505655743,@kinderrry Padahal yg di maksud beacukai itu ada penyelundupan dibalik coklat. Tapi ya sudahlah. Simple tp dibikin ruwet,0,0,0,2,in,66720030,1787734654042480834,frya18,https://twitter.com/frya18/status/1787753512505655743
Tue May 07 07:55:31 +0000 2024,1787753112855618012,"Anak bank jatim bagian human capital. Hayo disini siapa yg kerja di bank jatim pusat surabaya ? Kasih tau dia jangan block nomorku, takut amat ketauan wkwk",0,0,0,0,in,1386963260440678408,1787750818441056568,cewebucin3,https://twitter.com/cewebucin3/status/1787753112855618012
Tue May 07 07:54:59 +0000 2024,1787752977513713874,"Viral TKW Bawa Oleh-oleh Cokelat Seharga Rp 1 Juta Malah Kena Pajak Rp 9 Juta, Bea Cukai Buka Suara   https://t.co/hZEQdpqG0k via @tribunnews",0,0,0,1,in,3315625410,1787752977513713874,TRIBUNTravel,https://twitter.com/TRIBUNTravel/status/1787752977513713874
Tue May 07 07:54:58 +0000 2024,1787752973256540450,UNCLOCk IMEI🇮🇩  PROMO SPESIAL DI TAHUN INI (3 BULAN: 300.000)✅ (KEMENPERIN:950.000)✅ (BEACUKAI:1.300.000)✅  TERSEDIA BUKA BLOKIR ICLOUD IPHONE (960.000K)✅  BURUAN GUYS PENGERJAAN SANGAT FATS DAN BERGERASI https://t.co/Ywf4Hgl5mM #trending #zonauang #beacukai #unlockimei https://t.co/2X3xWxpQbw,0,0,0,0,in,1765174877093564416,1787752973256540450,IiiOkec40055,https://twitter.com/IiiOkec40055/status/1787752973256540450
Tue May 07 07:53:43 +0000 2024,1787752659245772896,"𝐈𝐛𝐚𝐝𝐚𝐡 𝐉𝐮𝐦𝐚𝐭 𝐏𝐞𝐫𝐭𝐚𝐦𝐚 𝐎𝐢𝐤𝐮𝐦𝐞𝐧𝐞 𝐛𝐞𝐫𝐬𝐚𝐦𝐚 𝐀𝐒𝐍, 𝐓𝐍𝐈, 𝐏𝐎𝐋𝐑𝐈 𝐝𝐢 𝐊𝐚𝐧𝐰𝐢𝐥 𝐁𝐞𝐚 𝐂𝐮𝐤𝐚𝐢 𝐉𝐚𝐰𝐚 𝐓𝐢𝐦𝐮𝐫 𝐈𝐈  Selengkapnya... https://t.co/tBOjs53ICN https://t.co/W0wxLiGBlN",0,0,0,0,in,780305519223255040,1787752659245772896,beacukaijatim2,https://twitter.com/beacukaijatim2/status/1787752659245772896
Tue May 07 07:50:33 +0000 2024,1787751863997378629,"TKW Dikenai Pajak Rp9 Juta Gegara Bawa Oleh-oleh Coklat Rp1 Juta,Bea Cukai Buka Suara Beri Pembelaan   https://t.co/WXktti5NiI lewat @tribunnews RAJA SEDUNIA",0,0,0,0,in,3273171655,1787751863997378629,33fd17e2faec422,https://twitter.com/33fd17e2faec422/status/1787751863997378629
Tue May 07 07:50:14 +0000 2024,1787751784674730375,"@03__nakula Giliran kebiasaan buruknya (pungli)  ketahuan aja, nih petugas Bea Cukai langsung aja bantalin pihak ke tiga (maling teriak maling ) !!!",0,0,0,0,in,1646767456466378752,1787426165009027521,Zumajitoik08,https://twitter.com/Zumajitoik08/status/1787751784674730375
Tue May 07 07:50:04 +0000 2024,1787751739950854653,@tclrockk @CNNIndonesia Bea cukai itu petugas negara apa perampok?,0,1,0,0,in,1713018704970297344,1787737038810448030,BANGHADI8888,https://twitter.com/BANGHADI8888/status/1787751739950854653
Tue May 07 07:48:20 +0000 2024,1787751306213671353,Mendag: PMI Boleh Ambil Barang Kiriman yang Tertahan di Bea Cukai https://t.co/iLVPpnqnkO,0,0,0,0,in,552523769,1787751306213671353,KATADATAcoid,https://twitter.com/KATADATAcoid/status/1787751306213671353
Tue May 07 07:48:04 +0000 2024,1787751235917124057,@lhalimawan666 Yahh pdhl udh menanti drama bea cuki eh cukai 😔😔,0,0,0,0,in,1186832864735686657,1787736849785774160,PmudaTersesat_,https://twitter.com/PmudaTersesat_/status/1787751235917124057
Tue May 07 07:46:56 +0000 2024,1787750952902221974,Sinergi BNNP Bali Bersama Bea Cukai Bali Nusra https://t.co/np70Wk4dCm,0,0,0,1,in,1226756246,1787750952902221974,bnnprovinsibali,https://twitter.com/bnnprovinsibali/status/1787750952902221974
Tue May 07 07:46:28 +0000 2024,1787750833578451269,"@tanyakanrl Gw bingung, sebetulnya lu tuh ngerti ga sih soal konteks yang dia komentari, hah? Dia mengomentari konteks video yang lu upload mengenai barang masuk di bea cukai. Kenapa jadi masih bahas capres? Hoo apa menangnya udah disetting dari awal? Gw mah udah legowo soalnya. @ZUL_Hasan",0,0,0,6,in,1116118190105317377,1787693058009764308,memiii_____,https://twitter.com/memiii_____/status/1787750833578451269
Tue May 07 07:46:24 +0000 2024,1787750818441056568,"@FandyAk25677306 tandain guys.Nanya2 detail, minta no wa.Tpi giliran d pastiin booking malah ngilang. Trs dateng lg nanya prosedur.d tegesin eh bilang gajadi katany berangkat sendiri.Tolong hargai usaha jastip gini, krn kita jual WAKTU&amp JASA jd ya pengalamannya memang yg di jual ! https://t.co/Vpp2f2wzaC",0,2,0,0,in,1386963260440678408,1787750818441056568,cewebucin3,https://twitter.com/cewebucin3/status/1787750818441056568
Tue May 07 07:45:49 +0000 2024,1787750671019851987,UNCLOCk IMEI🇮🇩  PROMO SPESIAL DI TAHUN INI (3 BULAN: 300.000)✅ (KEMENPERIN:950.000)✅ (BEACUKAI:1.300.000)✅  TERSEDIA BUKA BLOKIR ICLOUD IPHONE (960.000K)✅  BURUAN GUYS PENGERJAAN SANGAT FATS DAN BERGERASI https://t.co/xdR3MiBP3O #trending #zonauang #beacukai #unlockimei https://t.co/CShPRNExrB,0,0,0,0,in,1765176312686428160,1787750671019851987,aya_uha70355,https://twitter.com/aya_uha70355/status/1787750671019851987
Tue May 07 07:45:15 +0000 2024,1787750530422645010,UNCLOCk IMEI🇮🇩  PROMO SPESIAL DI TAHUN INI (3 BULAN: 300.000)✅ (KEMENPERIN:950.000)✅ (BEACUKAI:1.300.000)✅  TERSEDIA BUKA BLOKIR ICLOUD IPHONE (960.000K)✅  BURUAN GUYS PENGERJAAN SANGAT FATS DAN BERGERASI https://t.co/CRKIC3BxPy #trending #zonauang #beacukai #unlockimei https://t.co/fjFJIFIr6f,0,0,0,0,in,1765189138435956736,1787750530422645010,AjaOkw27446,https://twitter.com/AjaOkw27446/status/1787750530422645010
Tue May 07 07:43:59 +0000 2024,1787750209621274959,Bea Cukai Bitung dan Kantor Wilayah DJBC Sulawesi bagian Utara bersama dengan instansi pemerintahan lainnya mengikuti kunjungan kerja langsung ke perusahaan penerima fasilitas guna menggali potensi peningkatan ekspor di Sulawesi Utara https://t.co/J62JiQ7IJg,0,0,0,1,in,1021680459963498496,1787750209621274959,beacukaibitung,https://twitter.com/beacukaibitung/status/1787750209621274959
Tue May 07 07:43:54 +0000 2024,1787750190306472200,"jgn viralin oknum pemalak, bahaya. bs dianggap pencemaran nama baik institusi bea cukai. ngeri ancaman'a  https://t.co/q5Tzs7efjZ",0,0,2,2,in,1582039167181107204,1787750190306472200,drama_maya8,https://twitter.com/drama_maya8/status/1787750190306472200
Tue May 07 07:43:24 +0000 2024,1787750063844028477,"Kerjaan gweh disini dah beres, sekarang tinggal pulang, sholat, trus doain orang2 Bea Cukai kekal di neraka, amin Ya Allah.",0,1,1,3,in,1201570766564642816,1787750063844028477,BingCiling,https://twitter.com/BingCiling/status/1787750063844028477
Tue May 07 07:42:50 +0000 2024,1787749922626036113,UNCLOCk IMEI🇮🇩  PROMO SPESIAL DI TAHUN INI (3 BULAN: 300.000)✅ (KEMENPERIN:950.000)✅ (BEACUKAI:1.300.000)✅  TERSEDIA BUKA BLOKIR ICLOUD IPHONE (960.000K)✅  BURUAN GUYS PENGERJAAN SANGAT FATS DAN BERGERASI https://t.co/fuqhE1478b #trending #zonauang #beacukai #unlockimei https://t.co/yQzAMNYnDI,0,0,0,0,in,1872069044,1787749922626036113,anatsnoaitai,https://twitter.com/anatsnoaitai/status/1787749922626036113
Tue May 07 07:42:37 +0000 2024,1787749864904048998,Diharapkan kegiatan tersebut dapat meningkatkan sinergi antar pegawai di masing-masing unit untuk mencapai target dari strategi organisasi yang berdampak pada kelancaran pelaksanaan tugas dan fungsi organisasi. https://t.co/95nQhtWNXW,0,1,0,0,in,329526270,1787749374220808374,bctangerang,https://twitter.com/bctangerang/status/1787749864904048998
Tue May 07 07:42:16 +0000 2024,1787749777507315855,Agenda pada Rapat DKO kali ini membahas IKU bulan Februari 2024. Disampaikan paparan indikator kinerja yang dipresentasikan secara langsung oleh perwakilan pejabat eselon IV masing-masing seksi. https://t.co/LiD9FjCCMS,0,1,0,0,in,329526270,1787749374220808374,bctangerang,https://twitter.com/bctangerang/status/1787749777507315855
Tue May 07 07:41:29 +0000 2024,1787749580911894560,"Mengawali bulan April, Abdul Karim mengingatkan kepada seluruh peserta yang hadir akan pentingnya menjaga integritas dalam menjalankan tugas serta memberikan pelayanan yang optimal ke seluruh pengguna jasa, serta harus selalu menjaga citra positif Bea Cukai kepada masyarakat. https://t.co/sT9TRucQdF",0,1,0,0,in,329526270,1787749374220808374,bctangerang,https://twitter.com/bctangerang/status/1787749580911894560
Tue May 07 07:41:16 +0000 2024,1787749527954608541,@plerpong bea cukai,0,0,0,0,in,1236102784572747778,1787521900186587575,dafikowalski,https://twitter.com/dafikowalski/status/1787749527954608541
Tue May 07 07:41:06 +0000 2024,1787749482815459674,"DKO ini sebagai manifestasi peningkatan komunikasi internal baik dari level pimpinan hingga pelaksana demi mengoptimalkan pengawasan dan pelayanan untuk para pengguna jasa, serta demi menyelaraskan strategi dan eksekusi kinerja sehingga tujuan organisasi dapat dicapai. https://t.co/okE8wwK06T",0,1,0,0,in,329526270,1787749374220808374,bctangerang,https://twitter.com/bctangerang/status/1787749482815459674
Tue May 07 07:40:40 +0000 2024,1787749374220808374,"Senin, 6 Mei 2024, Bea Cukai Tangerang mengadakan Dialog Kinerja Organisasi (DKO) di Ruang Rapat Lantai 2, kegiatan ini dihadiri oleh seluruh pejabat &amp  perwakilan Pemeriksa Bea Cukai Pertama yg berada di lingkungan kerja BC Tangerang &amp  dipimpin oleh Kepala Kantor, Abdul Karim. https://t.co/hYoCcZYBfW",0,1,0,0,in,329526270,1787749374220808374,bctangerang,https://twitter.com/bctangerang/status/1787749374220808374
Tue May 07 07:40:37 +0000 2024,1787749362602520949,Bea Cukai memastikan tidak pernah menyewa buzzer untuk menggiring opini masyarakat. #bisnisupdate #update #bisnis #text https://t.co/P9E8FhjhJN,34,44,17,50,in,759692754985242625,1787749362602520949,kumparan,https://twitter.com/kumparan/status/1787749362602520949
Tue May 07 07:40:26 +0000 2024,1787749314993041887,Jujur gw kenapa bodo banget… beli barang dari luar negeri tp ga ngerti urus bea cukai nya anjir😭😭😭 mana belom punya npwp lagi… INI GIMANA SIH,0,0,0,0,in,1291382687110848512,1787749314993041887,cravitydefender,https://twitter.com/cravitydefender/status/1787749314993041887
Tue May 07 07:40:20 +0000 2024,1787749290309570691,@convomfs bea cukai &amp  tukang parkir sarana korupsi tidak terlihat,0,0,0,0,in,1098126438861987841,1787480566604190088,Majusiiawi,https://twitter.com/Majusiiawi/status/1787749290309570691
Tue May 07 07:39:34 +0000 2024,1787749100185956580,"Tidak benar, kami tidak dibayar sepeserpun oleh Beacukai maupun Kemenkeu. Kami hanya menyampaikan khusus untuk kasus ini yg bermasalah bukan beacukainya tapi orang yg bawa cokelat ada chanelnya. Jika mengikuti akun kami harusnya tahu kami lebih banyak kritik Beacukai.",2,8,32,156,in,869327120,1787749100185956580,PartaiSocmed,https://twitter.com/PartaiSocmed/status/1787749100185956580
Tue May 07 07:39:22 +0000 2024,1787749047887180043,@cumarara_ @18fesss Kena bea cukai nnti,0,0,0,0,in,408247714,1787523081516589167,LeeSt4di,https://twitter.com/LeeSt4di/status/1787749047887180043
Tue May 07 07:38:26 +0000 2024,1787748812435734982,Bea cukai lu dzolim banget demi apapun,0,0,0,0,in,1350939300,1787748812435734982,shinunoa,https://twitter.com/shinunoa/status/1787748812435734982
Tue May 07 07:37:17 +0000 2024,1787748524672885218,Demi Allah lo pada Bea Cukai ngentot banget anjiiiiiiinnnnnggggh,0,0,0,0,in,1201570766564642816,1787748524672885218,BingCiling,https://twitter.com/BingCiling/status/1787748524672885218
Tue May 07 07:37:13 +0000 2024,1787748506561818845,"@lisashoney @LalalaKkim Enggak diganti si NJ masih BA nya, cuma beda sama aespa. NJ duta Bea Cukai Kantor Pusat bandara Incheon kalau aespa ini duta bandara kehormatan kayak aktor Lee Je hoon",0,1,0,1,in,1626137681972584448,1787738977866506559,lalalisaa55,https://twitter.com/lalalisaa55/status/1787748506561818845
Tue May 07 07:35:14 +0000 2024,1787748009926930764,@tahilalats beacukai ga bersalah di kasus mainan megatron punya influencer,0,0,0,0,in,141450555,1787633272979394840,psychicmew2,https://twitter.com/psychicmew2/status/1787748009926930764
Tue May 07 07:35:11 +0000 2024,1787747996211589282,"Bea Cukai terus berupaya meningkatkan akuntabilitas dan transparansi pengelolaan barang hasil penindakan.   Salah satunya adalah melalui kegiatan pemusnahan, kali ini @bcperak musnahkan barang impor yang berstatus barang yang menjadi milik negara (BMMN).  https://t.co/UvcUVK3O85 https://t.co/xkdTj5rBP7",5,61,5,29,in,2940183750,1787747996211589282,beacukaiRI,https://twitter.com/beacukaiRI/status/1787747996211589282
Tue May 07 07:34:51 +0000 2024,1787747911469785495,Mendag: Barang Kiriman PMI yang Tertahan di Bea Cukai Bisa Diambil https://t.co/PDj8tPoDIt via @nawacit4,0,0,0,0,in,3158354773,1787747911469785495,nawacitamedia,https://twitter.com/nawacitamedia/status/1787747911469785495
Tue May 07 07:34:38 +0000 2024,1787747855819772153,Mendag: Barang Kiriman PMI yang Tertahan di Bea Cukai Bisa Diambil https://t.co/gB1NXJTQC2 via @nawacit4,0,0,0,0,in,1667231432,1787747855819772153,nawacitadotco,https://twitter.com/nawacitadotco/status/1787747855819772153
Tue May 07 07:34:25 +0000 2024,1787747802212413631,Mendag: Barang Kiriman PMI yang Tertahan di Bea Cukai Bisa Diambil https://t.co/YprzZy48G3 via @nawacit4,0,0,0,0,in,731393598797701125,1787747802212413631,NAWACIT4,https://twitter.com/NAWACIT4/status/1787747802212413631
Tue May 07 07:32:11 +0000 2024,1787747242318958866,"@karajen1 beda ra, snsd, bp, sekarang nj, itu duta humas beacukai pusat, kalo ini duta yg memperkanalkan teknologi dll gtu, gw brusan baca penjelasannya wkwkw",0,1,0,1,in,1332229953371324417,1787733403691053256,addictedjnk,https://twitter.com/addictedjnk/status/1787747242318958866
Tue May 07 07:31:06 +0000 2024,1787746968296665135,Diharapkan kegiatan tersebut dapat mendorong serta memupuk sosok Kartini pada hati dan jiwa pejabat serta pegawai wanita di lingkungan Bea Cukai Tangerang untuk menjadi Kartini Bea Cukai yang wujudkan Bea Cukai Makin Baik! #beacukaimakinbaik #beacukaitangerang #beacukairi https://t.co/E8QUF1RbgF,0,0,0,0,in,329526270,1787744068895924463,bctangerang,https://twitter.com/bctangerang/status/1787746968296665135
Tue May 07 07:30:37 +0000 2024,1787746845911064590,Mendag Perbolehkan PMI Ambil Barang Kiriman yang Tertahan Bea dan Cukai https://t.co/FZMCK85YXU https://t.co/67uQpF7GIs,0,0,0,0,in,155169715,1787746845911064590,soloposdotcom,https://twitter.com/soloposdotcom/status/1787746845911064590
Tue May 07 07:30:19 +0000 2024,1787746771181142108,Satgas Pamtas RI-RDTL Yonif 742/SWY Menyerahkan Barang Impor Ilegal Kepada Bea Cukai Atambua  #TNIPRIMA #Profesional #Responsif #Integratif #Modern #Adaptif #PrajaRaksakaPeduliRakyat #TNIADMengabdidanMembangunbersamaRakyat https://t.co/cMGMQOKnou,0,0,0,6,in,864376612782919680,1787746771181142108,Kodam9Udayana,https://twitter.com/Kodam9Udayana/status/1787746771181142108
Tue May 07 07:30:01 +0000 2024,1787746696375738716,"jiwa profesionalisme, dan memberikan yang terbaik bagi masyarakat. Itu semua merupakan kepiawaiannya bak Ibu Kartini yang patut dicontoh. Rangkaian kegiatan ditutup dengan foto bersama yang dipenuhi senyum kebahagiaan. https://t.co/qisv4PaQgF",0,1,0,0,in,329526270,1787744068895924463,bctangerang,https://twitter.com/bctangerang/status/1787746696375738716
